time,us_aqi,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,ozone,carbon_monoxide,temperature,humidity,pressure,wind_speed
2024-09-15 11:00:00,121,33.1,61.7,19.0,9.3,160.0,519.0,0.0,0.0,0.0,0.0
2024-09-15 12:00:00,149,29.7,49.4,28.8,8.3,133.0,610.0,0.0,0.0,0.0,0.0
2024-09-15 13:00:00,158,36.9,58.9,52.1,8.3,98.0,850.0,0.0,0.0,0.0,0.0
2024-09-15 14:00:00,152,40.2,62.6,83.9,8.3,49.0,1184.0,0.0,0.0,0.0,0.0
2024-09-15 15:00:00,125,43.9,68.5,105.7,8.3,13.0,1449.0,0.0,0.0,0.0,0.0
2024-09-15 16:00:00,103,46.1,72.9,109.0,8.5,2.0,1586.0,0.0,0.0,0.0,0.0
2024-09-15 17:00:00,103,47.5,75.0,102.3,8.7,4.0,1654.0,0.0,0.0,0.0,0.0
2024-09-15 18:00:00,102,47.1,72.4,92.5,8.3,6.0,1668.0,0.0,0.0,0.0,0.0
2024-09-15 19:00:00,101,42.6,64.3,80.2,6.8,5.0,1621.0,0.0,0.0,0.0,0.0
2024-09-15 20:00:00,101,36.2,55.1,64.7,4.7,5.0,1521.0,0.0,0.0,0.0,0.0
2024-09-15 21:00:00,100,29.5,44.1,51.5,3.1,5.0,1399.0,0.0,0.0,0.0,0.0
2024-09-15 22:00:00,99,24.1,36.3,41.6,2.1,4.0,1235.0,0.0,0.0,0.0,0.0
2024-09-15 23:00:00,98,20.0,30.6,33.9,1.6,3.0,1050.0,0.0,0.0,0.0,0.0
2024-09-16 00:00:00,98,20.8,32.7,25.5,2.5,14.0,761.0,0.0,0.0,0.0,0.0
2024-09-16 01:00:00,97,20.3,32.1,33.3,3.2,14.0,938.0,0.0,0.0,0.0,0.0
2024-09-16 02:00:00,97,26.1,41.8,43.5,4.4,17.0,1170.0,0.0,0.0,0.0,0.0
2024-09-16 03:00:00,97,34.6,57.3,47.1,6.6,34.0,1259.0,0.0,0.0,0.0,0.0
2024-09-16 04:00:00,97,33.5,64.3,37.7,11.4,78.0,1066.0,0.0,0.0,0.0,0.0
2024-09-16 05:00:00,97,32.5,65.2,21.8,17.2,137.0,731.0,0.0,0.0,0.0,0.0
2024-09-16 06:00:00,97,32.1,63.3,9.6,20.4,181.0,475.0,0.0,0.0,0.0,0.0
2024-09-16 07:00:00,97,31.5,61.2,4.5,18.6,200.0,383.0,0.0,0.0,0.0,0.0
2024-09-16 08:00:00,97,30.6,59.5,3.1,14.2,205.0,370.0,0.0,0.0,0.0,0.0
2024-09-16 09:00:00,96,29.8,58.0,5.9,10.7,199.0,405.0,0.0,0.0,0.0,0.0
2024-09-16 10:00:00,96,28.9,56.8,12.6,9.3,182.0,472.0,0.0,0.0,0.0,0.0
2024-09-16 11:00:00,125,28.6,56.1,23.5,8.8,155.0,586.0,0.0,0.0,0.0,0.0
2024-09-16 12:00:00,151,34.0,57.7,37.2,7.6,122.0,723.0,0.0,0.0,0.0,0.0
2024-09-16 13:00:00,158,43.7,71.7,63.1,8.4,89.0,1091.0,0.0,0.0,0.0,0.0
2024-09-16 14:00:00,150,50.5,81.7,98.4,9.5,43.0,1595.0,0.0,0.0,0.0,0.0
2024-09-16 15:00:00,121,53.7,87.5,121.1,10.1,9.0,1946.0,0.0,0.0,0.0,0.0
2024-09-16 16:00:00,98,53.9,88.7,120.2,9.8,0.0,2014.0,0.0,0.0,0.0,0.0
2024-09-16 17:00:00,98,53.0,85.9,106.7,9.0,4.0,1928.0,0.0,0.0,0.0,0.0
2024-09-16 18:00:00,99,49.7,78.0,92.0,7.9,8.0,1792.0,0.0,0.0,0.0,0.0
2024-09-16 19:00:00,99,43.0,66.6,79.1,6.4,7.0,1618.0,0.0,0.0,0.0,0.0
2024-09-16 20:00:00,99,35.4,55.6,65.0,4.5,6.0,1393.0,0.0,0.0,0.0,0.0
2024-09-16 21:00:00,99,28.6,45.8,52.3,3.1,6.0,1182.0,0.0,0.0,0.0,0.0
2024-09-16 22:00:00,99,23.1,37.8,40.4,2.2,7.0,971.0,0.0,0.0,0.0,0.0
2024-09-16 23:00:00,99,18.9,31.9,29.9,1.7,8.0,774.0,0.0,0.0,0.0,0.0
2024-09-17 00:00:00,99,21.1,35.4,23.1,2.4,16.0,689.0,0.0,0.0,0.0,0.0
2024-09-17 01:00:00,99,20.2,34.7,32.1,3.0,15.0,892.0,0.0,0.0,0.0,0.0
2024-09-17 02:00:00,99,25.7,42.7,43.9,4.0,15.0,1160.0,0.0,0.0,0.0,0.0
2024-09-17 03:00:00,99,35.4,59.8,48.7,6.3,31.0,1277.0,0.0,0.0,0.0,0.0
2024-09-17 04:00:00,99,35.7,69.6,39.6,11.5,76.0,1093.0,0.0,0.0,0.0,0.0
2024-09-17 05:00:00,99,36.2,73.8,23.5,17.9,137.0,757.0,0.0,0.0,0.0,0.0
2024-09-17 06:00:00,99,36.8,74.0,11.0,21.6,183.0,498.0,0.0,0.0,0.0,0.0
2024-09-17 07:00:00,100,37.3,73.6,5.5,20.1,204.0,403.0,0.0,0.0,0.0,0.0
2024-09-17 08:00:00,100,37.1,73.3,3.6,15.8,210.0,385.0,0.0,0.0,0.0,0.0
2024-09-17 09:00:00,101,36.7,72.9,6.2,12.2,204.0,417.0,0.0,0.0,0.0,0.0
2024-09-17 10:00:00,102,35.9,71.7,14.2,10.4,183.0,491.0,0.0,0.0,0.0,0.0
2024-09-17 11:00:00,128,35.0,69.4,26.7,9.2,150.0,615.0,0.0,0.0,0.0,0.0
2024-09-17 12:00:00,152,34.7,61.2,34.9,7.0,110.0,662.0,0.0,0.0,0.0,0.0
2024-09-17 13:00:00,158,40.3,67.5,55.6,7.2,80.0,909.0,0.0,0.0,0.0,0.0
2024-09-17 14:00:00,148,43.4,70.1,83.7,7.4,38.0,1250.0,0.0,0.0,0.0,0.0
2024-09-17 15:00:00,117,43.9,70.3,101.7,7.4,7.0,1510.0,0.0,0.0,0.0,0.0
2024-09-17 16:00:00,101,43.8,70.1,100.7,7.2,0.0,1621.0,0.0,0.0,0.0,0.0
2024-09-17 17:00:00,100,43.4,68.7,89.5,6.7,3.0,1651.0,0.0,0.0,0.0,0.0
2024-09-17 18:00:00,99,41.1,63.6,77.3,6.0,6.0,1627.0,0.0,0.0,0.0,0.0
2024-09-17 19:00:00,98,35.9,55.1,66.2,4.8,6.0,1546.0,0.0,0.0,0.0,0.0
2024-09-17 20:00:00,98,29.9,46.6,54.0,3.4,5.0,1411.0,0.0,0.0,0.0,0.0
2024-09-17 21:00:00,97,24.6,39.2,43.9,2.3,5.0,1265.0,0.0,0.0,0.0,0.0
2024-09-17 22:00:00,97,20.3,33.3,36.2,1.7,4.0,1086.0,0.0,0.0,0.0,0.0
2024-09-17 23:00:00,97,17.1,28.7,30.4,1.4,3.0,896.0,0.0,0.0,0.0,0.0
2024-09-18 00:00:00,97,15.7,26.6,27.1,1.7,7.0,704.0,0.0,0.0,0.0,0.0
2024-09-18 01:00:00,96,16.1,27.5,34.0,1.8,5.0,959.0,0.0,0.0,0.0,0.0
2024-09-18 02:00:00,96,22.4,36.7,43.1,2.2,4.0,1298.0,0.0,0.0,0.0,0.0
2024-09-18 03:00:00,96,32.1,52.4,46.2,4.7,20.0,1453.0,0.0,0.0,0.0,0.0
2024-09-18 04:00:00,96,34.2,66.4,37.6,11.4,68.0,1243.0,0.0,0.0,0.0,0.0
2024-09-18 05:00:00,95,36.0,72.2,23.0,20.2,132.0,849.0,0.0,0.0,0.0,0.0
2024-09-18 06:00:00,95,37.6,74.3,11.7,26.0,185.0,550.0,0.0,0.0,0.0,0.0
2024-09-18 07:00:00,95,39.6,76.4,6.4,26.2,217.0,456.0,0.0,0.0,0.0,0.0
2024-09-18 08:00:00,96,40.3,76.6,4.4,23.6,236.0,458.0,0.0,0.0,0.0,0.0
2024-09-18 09:00:00,96,40.2,76.1,6.9,21.0,241.0,505.0,0.0,0.0,0.0,0.0
2024-09-18 10:00:00,101,39.7,75.4,14.2,19.5,227.0,575.0,0.0,0.0,0.0,0.0
2024-09-18 11:00:00,149,39.8,75.0,25.9,18.0,198.0,691.0,0.0,0.0,0.0,0.0
2024-09-18 12:00:00,177,32.9,57.4,32.8,15.0,166.0,689.0,0.0,0.0,0.0,0.0
2024-09-18 13:00:00,193,42.8,70.1,47.4,14.5,135.0,858.0,0.0,0.0,0.0,0.0
2024-09-18 14:00:00,193,45.3,72.9,67.5,13.7,91.0,1093.0,0.0,0.0,0.0,0.0
2024-09-18 15:00:00,178,49.4,78.9,82.7,12.8,55.0,1285.0,0.0,0.0,0.0,0.0
2024-09-18 16:00:00,153,52.4,83.1,90.3,11.9,34.0,1415.0,0.0,0.0,0.0,0.0
2024-09-18 17:00:00,111,53.2,83.8,93.0,11.0,21.0,1503.0,0.0,0.0,0.0,0.0
2024-09-18 18:00:00,99,50.4,78.5,88.7,9.9,15.0,1499.0,0.0,0.0,0.0,0.0
2024-09-18 19:00:00,100,43.8,68.5,72.8,8.6,21.0,1345.0,0.0,0.0,0.0,0.0
2024-09-18 20:00:00,100,37.6,59.3,49.8,7.1,34.0,1100.0,0.0,0.0,0.0,0.0
2024-09-18 21:00:00,101,32.4,51.5,31.4,6.0,44.0,888.0,0.0,0.0,0.0,0.0
2024-09-18 22:00:00,102,27.9,44.9,21.4,5.3,47.0,732.0,0.0,0.0,0.0,0.0
2024-09-18 23:00:00,103,24.3,39.6,15.9,4.9,47.0,609.0,0.0,0.0,0.0,0.0
2024-09-19 00:00:00,104,17.6,29.8,28.1,2.4,10.0,876.0,0.0,0.0,0.0,0.0
2024-09-19 01:00:00,104,19.0,32.6,35.1,3.0,12.0,997.0,0.0,0.0,0.0,0.0
2024-09-19 02:00:00,104,24.4,40.4,44.1,4.1,18.0,1154.0,0.0,0.0,0.0,0.0
2024-09-19 03:00:00,104,31.8,52.0,47.1,6.7,39.0,1202.0,0.0,0.0,0.0,0.0
2024-09-19 04:00:00,104,35.2,61.2,38.1,12.5,91.0,1035.0,0.0,0.0,0.0,0.0
2024-09-19 05:00:00,104,33.9,62.6,23.0,19.8,159.0,759.0,0.0,0.0,0.0,0.0
2024-09-19 06:00:00,104,33.1,61.7,11.3,24.2,207.0,545.0,0.0,0.0,0.0,0.0
2024-09-19 07:00:00,104,33.9,62.9,6.8,23.3,219.0,469.0,0.0,0.0,0.0,0.0
2024-09-19 08:00:00,103,34.2,60.5,5.8,19.5,210.0,455.0,0.0,0.0,0.0,0.0
2024-09-19 09:00:00,102,34.5,58.1,6.2,16.0,196.0,449.0,0.0,0.0,0.0,0.0
2024-09-19 10:00:00,109,32.0,52.3,5.1,13.7,181.0,369.0,0.0,0.0,0.0,0.0
2024-09-19 11:00:00,143,28.1,44.7,5.5,11.6,160.0,295.0,0.0,0.0,0.0,0.0
2024-09-19 12:00:00,164,30.3,48.2,21.6,14.5,173.0,573.0,0.0,0.0,0.0,0.0
2024-09-19 13:00:00,177,38.5,59.1,55.0,14.5,125.0,1007.0,0.0,0.0,0.0,0.0
2024-09-19 14:00:00,172,47.7,71.7,100.7,14.6,59.0,1603.0,0.0,0.0,0.0,0.0
2024-09-19 15:00:00,148,52.4,78.0,132.0,14.5,10.0,2030.0,0.0,0.0,0.0,0.0
2024-09-19 16:00:00,103,53.8,79.9,136.3,14.5,0.0,2151.0,0.0,0.0,0.0,0.0
2024-09-19 17:00:00,100,53.9,80.3,126.1,14.3,1.0,2104.0,0.0,0.0,0.0,0.0
2024-09-19 18:00:00,100,51.8,77.3,112.3,13.5,7.0,1972.0,0.0,0.0,0.0,0.0
2024-09-19 19:00:00,100,45.4,68.0,96.6,11.3,11.0,1745.0,0.0,0.0,0.0,0.0
2024-09-19 20:00:00,100,38.6,58.6,77.2,8.5,18.0,1432.0,0.0,0.0,0.0,0.0
2024-09-19 21:00:00,100,33.9,51.8,59.5,6.3,24.0,1148.0,0.0,0.0,0.0,0.0
2024-09-19 22:00:00,100,30.5,47.0,43.8,5.3,31.0,901.0,0.0,0.0,0.0,0.0
2024-09-19 23:00:00,101,27.9,43.3,29.7,5.0,38.0,683.0,0.0,0.0,0.0,0.0
2024-09-20 00:00:00,101,22.5,35.0,27.3,3.9,31.0,656.0,0.0,0.0,0.0,0.0
2024-09-20 01:00:00,102,21.5,33.5,31.3,4.0,24.0,772.0,0.0,0.0,0.0,0.0
2024-09-20 02:00:00,102,23.5,36.4,36.6,4.2,17.0,927.0,0.0,0.0,0.0,0.0
2024-09-20 03:00:00,102,27.5,42.1,38.1,5.5,27.0,999.0,0.0,0.0,0.0,0.0
2024-09-20 04:00:00,101,34.1,53.4,32.4,8.8,70.0,911.0,0.0,0.0,0.0,0.0
2024-09-20 05:00:00,101,36.7,58.2,23.0,13.1,131.0,742.0,0.0,0.0,0.0,0.0
2024-09-20 06:00:00,101,36.4,58.0,15.3,16.4,181.0,604.0,0.0,0.0,0.0,0.0
2024-09-20 07:00:00,102,35.9,57.3,10.4,17.7,212.0,535.0,0.0,0.0,0.0,0.0
2024-09-20 08:00:00,102,35.0,56.1,7.3,18.0,231.0,498.0,0.0,0.0,0.0,0.0
2024-09-20 09:00:00,102,34.1,54.6,7.8,17.8,237.0,499.0,0.0,0.0,0.0,0.0
2024-09-20 10:00:00,102,33.2,53.1,11.9,17.1,225.0,527.0,0.0,0.0,0.0,0.0
2024-09-20 11:00:00,146,32.9,52.7,19.7,16.0,199.0,593.0,0.0,0.0,0.0,0.0
2024-09-20 12:00:00,174,28.1,41.9,33.5,14.6,171.0,730.0,0.0,0.0,0.0,0.0
2024-09-20 13:00:00,191,33.1,49.1,53.2,14.0,133.0,941.0,0.0,0.0,0.0,0.0
2024-09-20 14:00:00,191,35.7,53.0,80.3,13.3,80.0,1232.0,0.0,0.0,0.0,0.0
2024-09-20 15:00:00,175,39.3,58.1,100.3,12.9,40.0,1461.0,0.0,0.0,0.0,0.0
2024-09-20 16:00:00,146,43.3,64.0,108.0,13.4,25.0,1576.0,0.0,0.0,0.0,0.0
2024-09-20 17:00:00,103,47.7,70.3,108.7,14.3,22.0,1627.0,0.0,0.0,0.0,0.0
2024-09-20 18:00:00,98,50.9,74.7,103.7,14.6,23.0,1623.0,0.0,0.0,0.0,0.0
2024-09-20 19:00:00,98,51.0,74.7,91.2,13.8,26.0,1550.0,0.0,0.0,0.0,0.0
2024-09-20 20:00:00,99,48.5,71.2,73.0,12.6,34.0,1421.0,0.0,0.0,0.0,0.0
2024-09-20 21:00:00,99,46.7,68.5,56.2,11.6,42.0,1280.0,0.0,0.0,0.0,0.0
2024-09-20 22:00:00,100,45.9,67.5,42.1,11.2,50.0,1118.0,0.0,0.0,0.0,0.0
2024-09-20 23:00:00,102,44.0,65.0,29.4,11.1,58.0,944.0,0.0,0.0,0.0,0.0
2024-09-21 00:00:00,104,42.5,62.4,30.8,10.3,47.0,962.0,0.0,0.0,0.0,0.0
2024-09-21 01:00:00,106,40.2,59.0,31.5,10.8,55.0,967.0,0.0,0.0,0.0,0.0
2024-09-21 02:00:00,108,41.6,61.0,32.1,11.6,68.0,967.0,0.0,0.0,0.0,0.0
2024-09-21 03:00:00,110,41.6,61.7,30.3,13.0,88.0,923.0,0.0,0.0,0.0,0.0
2024-09-21 04:00:00,111,36.2,54.2,23.6,15.8,120.0,791.0,0.0,0.0,0.0,0.0
2024-09-21 05:00:00,111,35.4,53.1,14.4,19.2,159.0,615.0,0.0,0.0,0.0,0.0
2024-09-21 06:00:00,111,33.2,50.1,7.5,21.0,189.0,481.0,0.0,0.0,0.0,0.0
2024-09-21 07:00:00,111,31.5,47.6,4.3,19.9,205.0,421.0,0.0,0.0,0.0,0.0
2024-09-21 08:00:00,110,30.3,45.8,3.4,17.3,211.0,404.0,0.0,0.0,0.0,0.0
2024-09-21 09:00:00,110,29.3,44.4,5.6,14.9,207.0,420.0,0.0,0.0,0.0,0.0
2024-09-21 10:00:00,132,28.3,43.2,11.7,13.3,190.0,467.0,0.0,0.0,0.0,0.0
2024-09-21 11:00:00,156,27.6,42.3,20.9,11.9,162.0,548.0,0.0,0.0,0.0,0.0
2024-09-21 12:00:00,168,28.9,43.1,28.5,11.1,150.0,608.0,0.0,0.0,0.0,0.0
2024-09-21 13:00:00,172,33.4,49.5,47.4,10.8,116.0,809.0,0.0,0.0,0.0,0.0
2024-09-21 14:00:00,165,36.8,54.1,73.3,10.4,69.0,1086.0,0.0,0.0,0.0,0.0
2024-09-21 15:00:00,145,40.0,58.7,91.2,10.3,34.0,1288.0,0.0,0.0,0.0,0.0
2024-09-21 16:00:00,109,43.0,62.9,94.4,10.8,24.0,1347.0,0.0,0.0,0.0,0.0
2024-09-21 17:00:00,109,46.4,68.0,89.6,11.6,27.0,1332.0,0.0,0.0,0.0,0.0
2024-09-21 18:00:00,108,49.4,71.9,82.4,11.7,30.0,1300.0,0.0,0.0,0.0,0.0
2024-09-21 19:00:00,108,49.8,72.4,73.6,10.7,29.0,1271.0,0.0,0.0,0.0,0.0
2024-09-21 20:00:00,108,46.9,68.2,62.4,9.0,29.0,1225.0,0.0,0.0,0.0,0.0
2024-09-21 21:00:00,108,43.8,63.8,51.6,7.7,29.0,1162.0,0.0,0.0,0.0,0.0
2024-09-21 22:00:00,108,40.4,59.0,40.8,6.8,30.0,1061.0,0.0,0.0,0.0,0.0
2024-09-21 23:00:00,107,37.1,54.4,30.5,6.2,33.0,944.0,0.0,0.0,0.0,0.0
2024-09-22 00:00:00,106,35.6,52.3,30.5,6.4,31.0,959.0,0.0,0.0,0.0,0.0
2024-09-22 01:00:00,106,34.8,50.4,34.4,7.1,34.0,1028.0,0.0,0.0,0.0,0.0
2024-09-22 02:00:00,105,38.4,55.6,39.3,8.2,40.0,1114.0,0.0,0.0,0.0,0.0
2024-09-22 03:00:00,105,44.6,65.2,39.7,10.2,58.0,1115.0,0.0,0.0,0.0,0.0
2024-09-22 04:00:00,105,44.4,65.2,31.1,14.3,99.0,948.0,0.0,0.0,0.0,0.0
2024-09-22 05:00:00,106,40.5,59.4,17.9,19.2,151.0,696.0,0.0,0.0,0.0,0.0
2024-09-22 06:00:00,106,36.8,54.0,7.9,22.0,190.0,502.0,0.0,0.0,0.0,0.0
2024-09-22 07:00:00,107,34.1,50.3,3.9,20.7,206.0,423.0,0.0,0.0,0.0,0.0
2024-09-22 08:00:00,107,31.8,46.9,3.0,17.3,209.0,402.0,0.0,0.0,0.0,0.0
2024-09-22 09:00:00,107,29.3,43.7,4.7,14.4,204.0,409.0,0.0,0.0,0.0,0.0
2024-09-22 10:00:00,113,28.1,41.9,8.3,12.9,190.0,426.0,0.0,0.0,0.0,0.0
2024-09-22 11:00:00,145,27.0,40.4,14.4,11.9,167.0,470.0,0.0,0.0,0.0,0.0
2024-09-22 12:00:00,163,27.9,41.3,19.5,12.1,158.0,528.0,0.0,0.0,0.0,0.0
2024-09-22 13:00:00,173,31.8,46.7,35.3,11.6,125.0,697.0,0.0,0.0,0.0,0.0
2024-09-22 14:00:00,169,33.4,48.9,57.1,11.0,80.0,931.0,0.0,0.0,0.0,0.0
2024-09-22 15:00:00,151,36.3,52.9,73.2,10.7,45.0,1114.0,0.0,0.0,0.0,0.0
2024-09-22 16:00:00,117,39.5,57.4,79.0,11.0,32.0,1200.0,0.0,0.0,0.0,0.0
2024-09-22 17:00:00,106,42.8,62.4,79.2,11.6,31.0,1236.0,0.0,0.0,0.0,0.0
2024-09-22 18:00:00,105,45.5,66.1,75.9,11.7,31.0,1238.0,0.0,0.0,0.0,0.0
2024-09-22 19:00:00,105,45.3,65.7,68.7,10.7,30.0,1207.0,0.0,0.0,0.0,0.0
2024-09-22 20:00:00,105,43.0,62.4,58.0,9.2,31.0,1143.0,0.0,0.0,0.0,0.0
2024-09-22 21:00:00,104,40.2,58.3,47.8,7.9,32.0,1068.0,0.0,0.0,0.0,0.0
2024-09-22 22:00:00,104,37.5,54.6,37.8,7.1,34.0,964.0,0.0,0.0,0.0,0.0
2024-09-22 23:00:00,104,35.0,51.1,28.1,6.6,37.0,848.0,0.0,0.0,0.0,0.0
2024-09-23 00:00:00,103,34.6,50.4,29.3,6.9,32.0,876.0,0.0,0.0,0.0,0.0
2024-09-23 01:00:00,103,34.5,50.3,31.8,7.5,36.0,923.0,0.0,0.0,0.0,0.0
2024-09-23 02:00:00,103,38.9,56.7,34.9,8.4,44.0,981.0,0.0,0.0,0.0,0.0
2024-09-23 03:00:00,103,41.7,60.8,34.4,10.4,62.0,972.0,0.0,0.0,0.0,0.0
2024-09-23 04:00:00,103,40.6,59.6,26.9,14.8,100.0,833.0,0.0,0.0,0.0,0.0
2024-09-23 05:00:00,103,37.0,54.8,15.8,20.2,148.0,628.0,0.0,0.0,0.0,0.0
2024-09-23 06:00:00,102,34.2,50.9,7.5,23.3,185.0,471.0,0.0,0.0,0.0,0.0
2024-09-23 07:00:00,102,32.1,48.0,4.2,22.1,202.0,409.0,0.0,0.0,0.0,0.0
2024-09-23 08:00:00,102,31.0,46.3,3.7,18.6,207.0,397.0,0.0,0.0,0.0,0.0
2024-09-23 09:00:00,102,30.3,45.4,5.6,15.6,203.0,409.0,0.0,0.0,0.0,0.0
2024-09-23 10:00:00,111,29.4,44.1,9.4,14.0,190.0,431.0,0.0,0.0,0.0,0.0
2024-09-23 11:00:00,142,28.5,43.0,15.7,12.8,168.0,478.0,0.0,0.0,0.0,0.0
2024-09-23 12:00:00,161,28.7,42.8,19.8,11.0,155.0,503.0,0.0,0.0,0.0,0.0
2024-09-23 13:00:00,170,33.8,49.7,40.1,10.8,119.0,705.0,0.0,0.0,0.0,0.0
2024-09-23 14:00:00,165,35.5,52.0,68.1,10.6,68.0,988.0,0.0,0.0,0.0,0.0
2024-09-23 15:00:00,146,38.0,55.4,88.6,10.5,30.0,1228.0,0.0,0.0,0.0,0.0
2024-09-23 16:00:00,109,40.5,58.9,94.8,10.8,15.0,1394.0,0.0,0.0,0.0,0.0
2024-09-23 17:00:00,103,42.5,61.7,93.5,11.2,12.0,1518.0,0.0,0.0,0.0,0.0
2024-09-23 18:00:00,103,43.4,63.1,89.8,11.1,11.0,1565.0,0.0,0.0,0.0,0.0
2024-09-23 19:00:00,103,42.3,61.5,84.9,10.2,10.0,1499.0,0.0,0.0,0.0,0.0
2024-09-23 20:00:00,102,39.9,58.3,77.5,8.8,11.0,1356.0,0.0,0.0,0.0,0.0
2024-09-23 21:00:00,102,38.0,55.5,68.9,7.6,13.0,1216.0,0.0,0.0,0.0,0.0
2024-09-23 22:00:00,102,36.6,53.6,57.6,6.8,17.0,1079.0,0.0,0.0,0.0,0.0
2024-09-23 23:00:00,102,35.3,51.9,45.1,6.3,22.0,944.0,0.0,0.0,0.0,0.0
2024-09-24 00:00:00,102,35.6,52.4,49.7,7.7,22.0,993.0,0.0,0.0,0.0,0.0
2024-09-24 01:00:00,102,36.2,53.2,47.4,8.5,28.0,1039.0,0.0,0.0,0.0,0.0
2024-09-24 02:00:00,102,40.6,59.5,43.9,9.6,38.0,1094.0,0.0,0.0,0.0,0.0
2024-09-24 03:00:00,102,46.0,67.3,38.2,11.4,57.0,1072.0,0.0,0.0,0.0,0.0
2024-09-24 04:00:00,102,38.8,57.0,28.4,14.6,95.0,898.0,0.0,0.0,0.0,0.0
2024-09-24 05:00:00,102,31.7,47.0,16.5,18.5,142.0,647.0,0.0,0.0,0.0,0.0
2024-09-24 06:00:00,102,29.5,44.4,7.8,20.7,178.0,458.0,0.0,0.0,0.0,0.0
2024-09-24 07:00:00,101,28.4,43.0,4.2,20.0,196.0,389.0,0.0,0.0,0.0,0.0
2024-09-24 08:00:00,101,27.8,42.4,3.8,17.7,203.0,381.0,0.0,0.0,0.0,0.0
2024-09-24 09:00:00,101,28.0,42.7,5.7,15.6,202.0,398.0,0.0,0.0,0.0,0.0
2024-09-24 10:00:00,103,28.2,43.2,9.7,14.3,191.0,424.0,0.0,0.0,0.0,0.0
2024-09-24 11:00:00,135,28.5,43.9,16.1,13.2,171.0,473.0,0.0,0.0,0.0,0.0
2024-09-24 12:00:00,157,23.9,36.1,24.4,11.8,153.0,554.0,0.0,0.0,0.0,0.0
2024-09-24 13:00:00,166,30.6,45.5,43.6,11.4,117.0,754.0,0.0,0.0,0.0,0.0
2024-09-24 14:00:00,162,34.0,50.4,70.0,10.9,68.0,1032.0,0.0,0.0,0.0,0.0
2024-09-24 15:00:00,143,37.8,56.1,90.0,10.7,30.0,1262.0,0.0,0.0,0.0,0.0
2024-09-24 16:00:00,108,41.1,60.8,98.0,11.2,15.0,1404.0,0.0,0.0,0.0,0.0
2024-09-24 17:00:00,99,43.5,64.5,99.5,12.0,11.0,1498.0,0.0,0.0,0.0,0.0
2024-09-24 18:00:00,100,45.4,67.1,97.7,12.4,10.0,1533.0,0.0,0.0,0.0,0.0
2024-09-24 19:00:00,100,45.4,67.1,93.6,12.0,9.0,1494.0,0.0,0.0,0.0,0.0
2024-09-24 20:00:00,100,44.6,65.7,86.2,11.3,12.0,1396.0,0.0,0.0,0.0,0.0
2024-09-24 21:00:00,100,43.3,63.8,75.6,10.5,17.0,1274.0,0.0,0.0,0.0,0.0
2024-09-24 22:00:00,101,42.6,62.6,58.7,9.8,26.0,1112.0,0.0,0.0,0.0,0.0
2024-09-24 23:00:00,102,41.1,60.3,38.6,9.1,39.0,924.0,0.0,0.0,0.0,0.0
2024-09-25 00:00:00,102,39.7,58.2,30.7,8.3,41.0,870.0,0.0,0.0,0.0,0.0
2024-09-25 01:00:00,103,38.6,56.8,30.9,8.9,52.0,858.0,0.0,0.0,0.0,0.0
2024-09-25 02:00:00,103,39.3,57.9,30.9,9.8,68.0,836.0,0.0,0.0,0.0,0.0
2024-09-25 03:00:00,103,38.8,57.7,28.7,11.3,88.0,787.0,0.0,0.0,0.0,0.0
2024-09-25 04:00:00,102,39.9,60.1,22.2,14.2,117.0,683.0,0.0,0.0,0.0,0.0
2024-09-25 05:00:00,102,43.8,66.4,13.5,17.8,150.0,551.0,0.0,0.0,0.0,0.0
2024-09-25 06:00:00,103,44.4,67.3,7.1,20.0,175.0,453.0,0.0,0.0,0.0,0.0
2024-09-25 07:00:00,105,46.2,70.8,4.9,19.5,186.0,417.0,0.0,0.0,0.0,0.0
2024-09-25 08:00:00,107,44.7,68.5,5.0,17.7,189.0,416.0,0.0,0.0,0.0,0.0
2024-09-25 09:00:00,108,44.0,67.3,6.3,16.1,187.0,427.0,0.0,0.0,0.0,0.0
2024-09-25 10:00:00,113,46.6,71.7,7.7,15.5,182.0,429.0,0.0,0.0,0.0,0.0
2024-09-25 11:00:00,138,43.9,67.3,10.3,15.3,172.0,443.0,0.0,0.0,0.0,0.0
2024-09-25 12:00:00,154,49.1,75.2,18.0,13.5,156.0,509.0,0.0,0.0,0.0,0.0
2024-09-25 13:00:00,160,51.7,78.0,38.0,12.9,119.0,721.0,0.0,0.0,0.0,0.0
2024-09-25 14:00:00,155,53.4,80.3,65.6,12.1,69.0,1015.0,0.0,0.0,0.0,0.0
2024-09-25 15:00:00,135,57.2,85.4,86.2,11.6,30.0,1253.0,0.0,0.0,0.0,0.0
2024-09-25 16:00:00,123,60.8,90.6,94.8,12.0,13.0,1399.0,0.0,0.0,0.0,0.0
2024-09-25 17:00:00,125,63.6,94.8,96.4,12.8,8.0,1488.0,0.0,0.0,0.0,0.0
2024-09-25 18:00:00,127,65.7,97.6,91.1,13.1,10.0,1486.0,0.0,0.0,0.0,0.0
2024-09-25 19:00:00,129,65.0,96.4,75.5,12.4,20.0,1342.0,0.0,0.0,0.0,0.0
2024-09-25 20:00:00,131,63.1,93.6,53.0,11.1,37.0,1107.0,0.0,0.0,0.0,0.0
2024-09-25 21:00:00,133,61.9,92.2,34.1,10.2,53.0,896.0,0.0,0.0,0.0,0.0
